# Energy, Magnetization, Magnetization2, Magnetization4
-2.16, 0.78, 0.6084, 0.3701505600000001
-1.4, 0.34, 0.11560000000000002, 0.013363360000000005
-2.04, -0.76, 0.5776, 0.33362176
-2.76, 0.96, 0.9216, 0.8493465599999999
-2.24, -0.8, 0.6400000000000001, 0.4096000000000001
-2.28, -0.86, 0.7395999999999999, 0.54700816
-2.4, -0.9, 0.81, 0.6561
-2.24, 0.84, 0.7055999999999999, 0.49787135999999993
-2.64, 0.94, 0.8835999999999999, 0.7807489599999998
-2.52, -0.92, 0.8464, 0.7163929600000001
-2.6, -0.92, 0.8464, 0.7163929600000001
-2.2, 0.8, 0.6400000000000001, 0.4096000000000001
-2.88, 0.98, 0.9603999999999999, 0.9223681599999999
-2.28, -0.8, 0.6400000000000001, 0.4096000000000001
-2.36, -0.88, 0.7744, 0.59969536
-2.32, 0.88, 0.7744, 0.59969536
-2.2, -0.84, 0.7055999999999999, 0.49787135999999993
-2.36, -0.88, 0.7744, 0.59969536
-2.08, 0.68, 0.4624000000000001, 0.21381376000000007
-2.68, -0.94, 0.8835999999999999, 0.7807489599999998
-1.92, -0.8, 0.6400000000000001, 0.4096000000000001
-2.76, -0.96, 0.9216, 0.8493465599999999
-2.68, 0.94, 0.8835999999999999, 0.7807489599999998
-1.84, -0.7, 0.48999999999999994, 0.24009999999999995
-2.88, 0.98, 0.9603999999999999, 0.9223681599999999
-1.52, 0.68, 0.4624000000000001, 0.21381376000000007
-2.76, 0.96, 0.9216, 0.8493465599999999
-2.48, -0.9, 0.81, 0.6561
-1.88, -0.6, 0.36, 0.1296
-2.24, -0.84, 0.7055999999999999, 0.49787135999999993
-2.04, 0.76, 0.5776, 0.33362176
-2.76, -0.96, 0.9216, 0.8493465599999999
-2.0, 0.82, 0.6723999999999999, 0.4521217599999999
-2.52, 0.9, 0.81, 0.6561
-2.4, 0.86, 0.7395999999999999, 0.54700816
-2.56, 0.9, 0.81, 0.6561
-2.36, -0.88, 0.7744, 0.59969536
-2.88, -0.98, 0.9603999999999999, 0.9223681599999999
-1.88, 0.66, 0.43560000000000004, 0.18974736000000003
-2.68, -0.94, 0.8835999999999999, 0.7807489599999998
-2.88, -0.98, 0.9603999999999999, 0.9223681599999999
-2.52, -0.92, 0.8464, 0.7163929600000001
-2.16, 0.84, 0.7055999999999999, 0.49787135999999993
-2.0, 0.78, 0.6084, 0.3701505600000001
-2.56, -0.92, 0.8464, 0.7163929600000001
-2.36, 0.88, 0.7744, 0.59969536
-2.56, 0.92, 0.8464, 0.7163929600000001
-1.88, 0.6, 0.36, 0.1296
-1.8, 0.66, 0.43560000000000004, 0.18974736000000003
-1.68, 0.58, 0.3364, 0.11316495999999997
-2.52, 0.9, 0.81, 0.6561
-1.92, 0.62, 0.3844, 0.14776335999999998
-2.2, 0.82, 0.6723999999999999, 0.4521217599999999
-2.36, -0.88, 0.7744, 0.59969536
-2.76, 0.96, 0.9216, 0.8493465599999999
-2.2, -0.78, 0.6084, 0.3701505600000001
-1.52, -0.34, 0.11560000000000002, 0.013363360000000005
-2.2, -0.82, 0.6723999999999999, 0.4521217599999999
-2.64, -0.94, 0.8835999999999999, 0.7807489599999998
-2.0, 0.82, 0.6723999999999999, 0.4521217599999999
-2.28, -0.86, 0.7395999999999999, 0.54700816
-2.36, 0.86, 0.7395999999999999, 0.54700816
-1.48, -0.54, 0.2916, 0.08503056000000002
-2.28, -0.86, 0.7395999999999999, 0.54700816
-1.52, 0.66, 0.43560000000000004, 0.18974736000000003
-2.76, -0.96, 0.9216, 0.8493465599999999
-1.96, -0.78, 0.6084, 0.3701505600000001
-2.56, -0.92, 0.8464, 0.7163929600000001
-1.84, 0.46, 0.2116, 0.044774560000000005
-2.48, -0.9, 0.81, 0.6561
-2.2, -0.84, 0.7055999999999999, 0.49787135999999993
-2.16, 0.66, 0.43560000000000004, 0.18974736000000003
-2.76, 0.96, 0.9216, 0.8493465599999999
-2.76, -0.94, 0.8835999999999999, 0.7807489599999998
-1.88, 0.76, 0.5776, 0.33362176
-2.24, -0.82, 0.6723999999999999, 0.4521217599999999
-2.64, -0.94, 0.8835999999999999, 0.7807489599999998
-2.4, 0.9, 0.81, 0.6561
-1.32, 0.42, 0.17639999999999997, 0.031116959999999996
-1.56, 0.54, 0.2916, 0.08503056000000002
-1.16, -0.52, 0.27040000000000003, 0.07311616000000001
-2.76, -0.96, 0.9216, 0.8493465599999999
-2.44, -0.9, 0.81, 0.6561
-2.76, 0.96, 0.9216, 0.8493465599999999
-1.92, -0.72, 0.5184, 0.26873855999999996
-2.36, -0.88, 0.7744, 0.59969536
-2.0, 0.74, 0.5476, 0.29986576
-2.88, -0.98, 0.9603999999999999, 0.9223681599999999
-2.64, -0.92, 0.8464, 0.7163929600000001
-2.36, -0.88, 0.7744, 0.59969536
-2.68, -0.94, 0.8835999999999999, 0.7807489599999998
-2.48, 0.9, 0.81, 0.6561
-2.16, -0.7, 0.48999999999999994, 0.24009999999999995
-2.28, -0.82, 0.6723999999999999, 0.4521217599999999
-1.72, -0.24, 0.0576, 0.0033177599999999995
-2.44, -0.88, 0.7744, 0.59969536
-2.08, 0.64, 0.4096, 0.16777216
-2.28, 0.86, 0.7395999999999999, 0.54700816
-2.16, -0.8, 0.6400000000000001, 0.4096000000000001
-1.2, -0.04, 0.0016, 2.56e-6
-1.8, 0.7, 0.48999999999999994, 0.24009999999999995
-2.88, -0.98, 0.9603999999999999, 0.9223681599999999
-1.76, -0.46, 0.2116, 0.044774560000000005
-1.92, -0.6, 0.36, 0.1296
-2.24, 0.84, 0.7055999999999999, 0.49787135999999993
-2.36, -0.88, 0.7744, 0.59969536
-1.52, -0.56, 0.31360000000000005, 0.09834496000000004
-2.6, 0.88, 0.7744, 0.59969536
-2.88, -0.98, 0.9603999999999999, 0.9223681599999999
-2.32, 0.88, 0.7744, 0.59969536
-2.52, -0.92, 0.8464, 0.7163929600000001
-2.24, -0.86, 0.7395999999999999, 0.54700816
-2.52, -0.92, 0.8464, 0.7163929600000001
-2.12, 0.84, 0.7055999999999999, 0.49787135999999993
-1.48, -0.14, 0.019600000000000003, 0.00038416000000000014
-2.2, 0.82, 0.6723999999999999, 0.4521217599999999
-1.68, -0.32, 0.1024, 0.01048576
-2.48, -0.88, 0.7744, 0.59969536
-2.52, -0.92, 0.8464, 0.7163929600000001
-2.56, 0.92, 0.8464, 0.7163929600000001
-2.12, 0.82, 0.6723999999999999, 0.4521217599999999
-2.68, 0.94, 0.8835999999999999, 0.7807489599999998
-2.4, 0.86, 0.7395999999999999, 0.54700816
-2.12, 0.8, 0.6400000000000001, 0.4096000000000001
-2.36, -0.88, 0.7744, 0.59969536
-2.48, 0.9, 0.81, 0.6561
-2.04, -0.82, 0.6723999999999999, 0.4521217599999999
-1.68, -0.42, 0.17639999999999997, 0.031116959999999996
-1.8, 0.74, 0.5476, 0.29986576
-2.08, -0.82, 0.6723999999999999, 0.4521217599999999
-1.84, 0.7, 0.48999999999999994, 0.24009999999999995
-2.52, 0.92, 0.8464, 0.7163929600000001
-2.08, 0.82, 0.6723999999999999, 0.4521217599999999
-1.36, 0.64, 0.4096, 0.16777216
-2.4, 0.84, 0.7055999999999999, 0.49787135999999993
-2.16, 0.58, 0.3364, 0.11316495999999997
-2.08, 0.82, 0.6723999999999999, 0.4521217599999999
-2.56, 0.86, 0.7395999999999999, 0.54700816
-1.4, -0.14, 0.019600000000000003, 0.00038416000000000014
-1.72, -0.36, 0.1296, 0.016796159999999997
-2.28, -0.88, 0.7744, 0.59969536
-1.64, 0.5, 0.25, 0.0625
-2.88, 0.98, 0.9603999999999999, 0.9223681599999999
-2.76, 0.96, 0.9216, 0.8493465599999999
-2.2, 0.84, 0.7055999999999999, 0.49787135999999993
-2.2, -0.84, 0.7055999999999999, 0.49787135999999993
-2.88, -0.98, 0.9603999999999999, 0.9223681599999999
-1.6, 0.66, 0.43560000000000004, 0.18974736000000003
-2.52, 0.88, 0.7744, 0.59969536
-1.92, 0.8, 0.6400000000000001, 0.4096000000000001
-2.56, 0.92, 0.8464, 0.7163929600000001
-1.4, -0.14, 0.019600000000000003, 0.00038416000000000014
-2.4, -0.88, 0.7744, 0.59969536
-2.64, 0.92, 0.8464, 0.7163929600000001
-2.56, -0.92, 0.8464, 0.7163929600000001
-1.76, -0.6, 0.36, 0.1296
-2.56, 0.92, 0.8464, 0.7163929600000001
-2.48, -0.9, 0.81, 0.6561
-2.2, -0.72, 0.5184, 0.26873855999999996
-2.24, 0.82, 0.6723999999999999, 0.4521217599999999
-2.28, 0.88, 0.7744, 0.59969536
-2.6, 0.92, 0.8464, 0.7163929600000001
-2.56, 0.92, 0.8464, 0.7163929600000001
-2.28, 0.8, 0.6400000000000001, 0.4096000000000001
-2.44, 0.86, 0.7395999999999999, 0.54700816
-2.56, -0.9, 0.81, 0.6561
-2.32, -0.88, 0.7744, 0.59969536
-2.04, -0.74, 0.5476, 0.29986576
-2.24, -0.84, 0.7055999999999999, 0.49787135999999993
-2.0, 0.62, 0.3844, 0.14776335999999998
-2.52, -0.92, 0.8464, 0.7163929600000001
-2.64, 0.94, 0.8835999999999999, 0.7807489599999998
-2.4, -0.88, 0.7744, 0.59969536
-1.24, 0.58, 0.3364, 0.11316495999999997
-2.52, 0.92, 0.8464, 0.7163929600000001
-2.4, -0.88, 0.7744, 0.59969536
-1.76, -0.68, 0.4624000000000001, 0.21381376000000007
-2.24, 0.86, 0.7395999999999999, 0.54700816
-2.0, -0.82, 0.6723999999999999, 0.4521217599999999
-2.04, -0.8, 0.6400000000000001, 0.4096000000000001
-2.64, -0.94, 0.8835999999999999, 0.7807489599999998
-2.16, -0.84, 0.7055999999999999, 0.49787135999999993
-2.12, -0.74, 0.5476, 0.29986576
-1.84, -0.7, 0.48999999999999994, 0.24009999999999995
-2.44, 0.9, 0.81, 0.6561
-2.12, -0.82, 0.6723999999999999, 0.4521217599999999
-2.4, 0.9, 0.81, 0.6561
-2.4, -0.88, 0.7744, 0.59969536
-1.68, -0.76, 0.5776, 0.33362176
-2.56, -0.92, 0.8464, 0.7163929600000001
-2.12, -0.76, 0.5776, 0.33362176
-2.4, -0.88, 0.7744, 0.59969536
-2.64, 0.94, 0.8835999999999999, 0.7807489599999998
-1.72, 0.3, 0.09, 0.0081
-2.44, -0.9, 0.81, 0.6561
-2.48, 0.9, 0.81, 0.6561
-2.08, -0.82, 0.6723999999999999, 0.4521217599999999
-2.48, -0.9, 0.81, 0.6561
-2.88, -0.98, 0.9603999999999999, 0.9223681599999999
-2.36, 0.88, 0.7744, 0.59969536
-1.8, 0.76, 0.5776, 0.33362176
-2.24, 0.82, 0.6723999999999999, 0.4521217599999999
-2.08, 0.58, 0.3364, 0.11316495999999997
-1.68, 0.6, 0.36, 0.1296
-2.68, 0.94, 0.8835999999999999, 0.7807489599999998
-2.04, -0.76, 0.5776, 0.33362176
-2.2, 0.84, 0.7055999999999999, 0.49787135999999993
-1.92, -0.7, 0.48999999999999994, 0.24009999999999995
-1.8, -0.66, 0.43560000000000004, 0.18974736000000003
-2.48, 0.88, 0.7744, 0.59969536
-2.64, 0.94, 0.8835999999999999, 0.7807489599999998
-2.72, -0.92, 0.8464, 0.7163929600000001
-2.2, 0.7, 0.48999999999999994, 0.24009999999999995
-1.8, -0.74, 0.5476, 0.29986576
-2.36, -0.86, 0.7395999999999999, 0.54700816
-2.24, 0.84, 0.7055999999999999, 0.49787135999999993
-2.0, -0.8, 0.6400000000000001, 0.4096000000000001
-2.76, -0.96, 0.9216, 0.8493465599999999
-2.2, 0.82, 0.6723999999999999, 0.4521217599999999
-1.96, -0.78, 0.6084, 0.3701505600000001
-2.4, -0.9, 0.81, 0.6561
-2.44, -0.9, 0.81, 0.6561
-2.28, 0.86, 0.7395999999999999, 0.54700816
-2.32, -0.86, 0.7395999999999999, 0.54700816
-1.96, -0.7, 0.48999999999999994, 0.24009999999999995
-2.56, -0.92, 0.8464, 0.7163929600000001
-2.4, -0.88, 0.7744, 0.59969536
-2.44, 0.9, 0.81, 0.6561
-2.56, -0.9, 0.81, 0.6561
-1.56, -0.44, 0.1936, 0.03748096
-3.0, -1.0, 1.0, 1.0
-1.6, 0.5, 0.25, 0.0625
-2.08, -0.82, 0.6723999999999999, 0.4521217599999999
-2.64, -0.94, 0.8835999999999999, 0.7807489599999998
-1.96, -0.64, 0.4096, 0.16777216
-2.6, 0.9, 0.81, 0.6561
-2.32, 0.88, 0.7744, 0.59969536
-1.6, -0.6, 0.36, 0.1296
-1.36, 0.48, 0.2304, 0.05308415999999999
-2.24, -0.76, 0.5776, 0.33362176
-2.28, -0.8, 0.6400000000000001, 0.4096000000000001
-2.68, 0.94, 0.8835999999999999, 0.7807489599999998
-1.96, -0.72, 0.5184, 0.26873855999999996
-2.56, 0.92, 0.8464, 0.7163929600000001
-2.24, 0.8, 0.6400000000000001, 0.4096000000000001
-2.52, 0.92, 0.8464, 0.7163929600000001
-2.88, -0.98, 0.9603999999999999, 0.9223681599999999
-1.92, 0.78, 0.6084, 0.3701505600000001
-2.04, 0.82, 0.6723999999999999, 0.4521217599999999
-2.04, 0.74, 0.5476, 0.29986576
-2.36, 0.88, 0.7744, 0.59969536
-2.12, 0.82, 0.6723999999999999, 0.4521217599999999
-2.76, -0.96, 0.9216, 0.8493465599999999
-2.2, -0.78, 0.6084, 0.3701505600000001
-1.92, -0.74, 0.5476, 0.29986576
-1.68, 0.48, 0.2304, 0.05308415999999999
-2.52, -0.92, 0.8464, 0.7163929600000001
-2.28, -0.86, 0.7395999999999999, 0.54700816
-2.52, -0.92, 0.8464, 0.7163929600000001
-1.88, -0.7, 0.48999999999999994, 0.24009999999999995
-2.76, -0.96, 0.9216, 0.8493465599999999
-2.56, -0.92, 0.8464, 0.7163929600000001
-2.56, -0.92, 0.8464, 0.7163929600000001
-2.64, -0.92, 0.8464, 0.7163929600000001
-1.4, -0.66, 0.43560000000000004, 0.18974736000000003
-2.44, -0.9, 0.81, 0.6561
-2.0, -0.74, 0.5476, 0.29986576
-2.48, -0.9, 0.81, 0.6561
-2.04, -0.74, 0.5476, 0.29986576
-2.2, -0.78, 0.6084, 0.3701505600000001
-2.56, 0.92, 0.8464, 0.7163929600000001
-1.8, -0.7, 0.48999999999999994, 0.24009999999999995
-2.2, 0.74, 0.5476, 0.29986576
-2.16, -0.74, 0.5476, 0.29986576
-2.32, 0.86, 0.7395999999999999, 0.54700816
-1.64, 0.6, 0.36, 0.1296
-2.88, 0.98, 0.9603999999999999, 0.9223681599999999
-1.88, -0.78, 0.6084, 0.3701505600000001
-2.12, 0.82, 0.6723999999999999, 0.4521217599999999
-2.24, -0.86, 0.7395999999999999, 0.54700816
-1.84, -0.72, 0.5184, 0.26873855999999996
-2.52, 0.88, 0.7744, 0.59969536
-1.48, -0.6, 0.36, 0.1296
-1.44, 0.48, 0.2304, 0.05308415999999999
-2.0, -0.82, 0.6723999999999999, 0.4521217599999999
-2.44, -0.9, 0.81, 0.6561
-2.0, 0.78, 0.6084, 0.3701505600000001
-1.76, -0.76, 0.5776, 0.33362176
-2.12, 0.84, 0.7055999999999999, 0.49787135999999993
-2.04, 0.8, 0.6400000000000001, 0.4096000000000001
-1.72, 0.62, 0.3844, 0.14776335999999998
-2.44, 0.9, 0.81, 0.6561
-2.2, 0.8, 0.6400000000000001, 0.4096000000000001
-2.4, 0.9, 0.81, 0.6561
-1.48, -0.5, 0.25, 0.0625
-2.76, -0.96, 0.9216, 0.8493465599999999
-2.6, -0.92, 0.8464, 0.7163929600000001
-2.68, -0.94, 0.8835999999999999, 0.7807489599999998
-2.08, -0.8, 0.6400000000000001, 0.4096000000000001
-1.64, -0.58, 0.3364, 0.11316495999999997
-1.76, -0.66, 0.43560000000000004, 0.18974736000000003
-2.16, 0.76, 0.5776, 0.33362176
-2.36, 0.88, 0.7744, 0.59969536
-2.2, -0.8, 0.6400000000000001, 0.4096000000000001
-2.48, -0.88, 0.7744, 0.59969536
-2.88, 0.98, 0.9603999999999999, 0.9223681599999999
-2.64, -0.94, 0.8835999999999999, 0.7807489599999998
-2.48, 0.88, 0.7744, 0.59969536
-2.12, 0.82, 0.6723999999999999, 0.4521217599999999
-2.56, -0.92, 0.8464, 0.7163929600000001
-2.2, 0.66, 0.43560000000000004, 0.18974736000000003
-2.0, 0.82, 0.6723999999999999, 0.4521217599999999
-2.32, 0.88, 0.7744, 0.59969536
-2.08, -0.6, 0.36, 0.1296
-2.52, 0.92, 0.8464, 0.7163929600000001
-1.92, -0.64, 0.4096, 0.16777216
-2.4, -0.88, 0.7744, 0.59969536
-2.64, -0.94, 0.8835999999999999, 0.7807489599999998
-1.84, 0.7, 0.48999999999999994, 0.24009999999999995
-2.24, -0.82, 0.6723999999999999, 0.4521217599999999
-2.88, -0.98, 0.9603999999999999, 0.9223681599999999
-2.8, 0.96, 0.9216, 0.8493465599999999
-2.24, 0.84, 0.7055999999999999, 0.49787135999999993
-2.08, -0.8, 0.6400000000000001, 0.4096000000000001
-2.4, -0.9, 0.81, 0.6561
-2.76, -0.96, 0.9216, 0.8493465599999999
-2.64, 0.94, 0.8835999999999999, 0.7807489599999998
-2.88, -0.98, 0.9603999999999999, 0.9223681599999999
-2.4, -0.82, 0.6723999999999999, 0.4521217599999999
-2.64, 0.94, 0.8835999999999999, 0.7807489599999998
-2.28, 0.78, 0.6084, 0.3701505600000001
-2.64, -0.94, 0.8835999999999999, 0.7807489599999998
-2.52, 0.92, 0.8464, 0.7163929600000001
-2.44, -0.9, 0.81, 0.6561
-2.52, 0.92, 0.8464, 0.7163929600000001
-1.8, 0.76, 0.5776, 0.33362176
-2.56, 0.92, 0.8464, 0.7163929600000001
-2.24, -0.84, 0.7055999999999999, 0.49787135999999993
-2.64, 0.94, 0.8835999999999999, 0.7807489599999998
-2.2, -0.84, 0.7055999999999999, 0.49787135999999993
-2.56, -0.92, 0.8464, 0.7163929600000001
-2.36, -0.78, 0.6084, 0.3701505600000001
-2.08, 0.82, 0.6723999999999999, 0.4521217599999999
-2.32, -0.84, 0.7055999999999999, 0.49787135999999993
-2.76, -0.96, 0.9216, 0.8493465599999999
-2.4, 0.9, 0.81, 0.6561
-2.04, 0.76, 0.5776, 0.33362176
-1.64, 0.16, 0.0256, 0.00065536
-1.4, -0.32, 0.1024, 0.01048576
-2.72, -0.94, 0.8835999999999999, 0.7807489599999998
-1.96, -0.76, 0.5776, 0.33362176
-2.44, -0.9, 0.81, 0.6561
-2.28, -0.86, 0.7395999999999999, 0.54700816
-1.36, -0.32, 0.1024, 0.01048576
-2.2, 0.84, 0.7055999999999999, 0.49787135999999993
-1.92, 0.78, 0.6084, 0.3701505600000001
-2.52, -0.92, 0.8464, 0.7163929600000001
-2.64, 0.94, 0.8835999999999999, 0.7807489599999998
-2.04, -0.82, 0.6723999999999999, 0.4521217599999999
-2.52, 0.88, 0.7744, 0.59969536
-1.52, 0.64, 0.4096, 0.16777216
-2.88, 0.98, 0.9603999999999999, 0.9223681599999999
-2.72, 0.94, 0.8835999999999999, 0.7807489599999998
-2.0, 0.64, 0.4096, 0.16777216
-1.52, 0.6, 0.36, 0.1296
-2.32, -0.88, 0.7744, 0.59969536
-2.0, 0.8, 0.6400000000000001, 0.4096000000000001
-2.56, 0.9, 0.81, 0.6561
-2.6, -0.92, 0.8464, 0.7163929600000001
-2.48, 0.88, 0.7744, 0.59969536
-1.76, -0.62, 0.3844, 0.14776335999999998
-1.92, -0.78, 0.6084, 0.3701505600000001
-2.56, 0.9, 0.81, 0.6561
-2.28, 0.82, 0.6723999999999999, 0.4521217599999999
-1.4, -0.42, 0.17639999999999997, 0.031116959999999996
-2.76, 0.96, 0.9216, 0.8493465599999999
-2.56, 0.92, 0.8464, 0.7163929600000001
-2.12, 0.84, 0.7055999999999999, 0.49787135999999993
-1.84, 0.72, 0.5184, 0.26873855999999996
-2.36, 0.88, 0.7744, 0.59969536
-2.24, -0.82, 0.6723999999999999, 0.4521217599999999
-1.72, -0.66, 0.43560000000000004, 0.18974736000000003
-2.28, 0.86, 0.7395999999999999, 0.54700816
-1.76, 0.64, 0.4096, 0.16777216
-2.6, 0.9, 0.81, 0.6561
-2.76, -0.96, 0.9216, 0.8493465599999999
-2.8, -0.96, 0.9216, 0.8493465599999999
-2.52, 0.88, 0.7744, 0.59969536
-2.4, 0.88, 0.7744, 0.59969536
-2.6, 0.92, 0.8464, 0.7163929600000001
-1.6, -0.68, 0.4624000000000001, 0.21381376000000007
-2.0, 0.82, 0.6723999999999999, 0.4521217599999999
-2.0, -0.72, 0.5184, 0.26873855999999996
-2.44, -0.86, 0.7395999999999999, 0.54700816
-2.04, -0.78, 0.6084, 0.3701505600000001
-2.28, 0.86, 0.7395999999999999, 0.54700816
-1.76, 0.6, 0.36, 0.1296
-2.56, 0.92, 0.8464, 0.7163929600000001
-2.28, -0.82, 0.6723999999999999, 0.4521217599999999
-2.44, 0.9, 0.81, 0.6561
-1.52, 0.66, 0.43560000000000004, 0.18974736000000003
-2.2, 0.84, 0.7055999999999999, 0.49787135999999993
-1.24, 0.32, 0.1024, 0.01048576
-2.76, 0.94, 0.8835999999999999, 0.7807489599999998
-2.48, 0.9, 0.81, 0.6561
-2.52, 0.92, 0.8464, 0.7163929600000001
-2.24, 0.86, 0.7395999999999999, 0.54700816
-2.44, 0.88, 0.7744, 0.59969536
-2.36, 0.82, 0.6723999999999999, 0.4521217599999999
-2.4, -0.86, 0.7395999999999999, 0.54700816
-2.24, 0.86, 0.7395999999999999, 0.54700816
-2.56, 0.92, 0.8464, 0.7163929600000001
-1.6, -0.5, 0.25, 0.0625
-2.48, -0.9, 0.81, 0.6561
-2.56, 0.92, 0.8464, 0.7163929600000001
-1.6, -0.5, 0.25, 0.0625
-2.64, 0.94, 0.8835999999999999, 0.7807489599999998
-2.24, -0.86, 0.7395999999999999, 0.54700816
-1.96, 0.76, 0.5776, 0.33362176
-1.56, -0.48, 0.2304, 0.05308415999999999
-1.8, 0.54, 0.2916, 0.08503056000000002
-2.76, 0.96, 0.9216, 0.8493465599999999
-2.76, -0.96, 0.9216, 0.8493465599999999
-2.4, -0.9, 0.81, 0.6561
-1.48, -0.1, 0.010000000000000002, 0.00010000000000000002
-1.52, -0.52, 0.27040000000000003, 0.07311616000000001
-1.84, -0.7, 0.48999999999999994, 0.24009999999999995
-2.04, 0.82, 0.6723999999999999, 0.4521217599999999
-2.4, -0.88, 0.7744, 0.59969536
-2.64, 0.94, 0.8835999999999999, 0.7807489599999998
-1.92, -0.72, 0.5184, 0.26873855999999996
-2.44, -0.88, 0.7744, 0.59969536
-2.76, -0.96, 0.9216, 0.8493465599999999
-3.0, -1.0, 1.0, 1.0
-1.92, 0.44, 0.1936, 0.03748096
-2.48, 0.9, 0.81, 0.6561
-2.2, -0.82, 0.6723999999999999, 0.4521217599999999
-2.12, -0.84, 0.7055999999999999, 0.49787135999999993
-1.52, 0.5, 0.25, 0.0625
-2.56, -0.92, 0.8464, 0.7163929600000001
-1.96, 0.8, 0.6400000000000001, 0.4096000000000001
-1.56, -0.2, 0.04000000000000001, 0.0016000000000000003
-2.68, 0.94, 0.8835999999999999, 0.7807489599999998
-2.16, 0.82, 0.6723999999999999, 0.4521217599999999
-2.32, -0.88, 0.7744, 0.59969536
-2.88, -0.98, 0.9603999999999999, 0.9223681599999999
-1.88, 0.68, 0.4624000000000001, 0.21381376000000007
-1.36, 0.48, 0.2304, 0.05308415999999999
-2.48, 0.88, 0.7744, 0.59969536
-2.24, 0.82, 0.6723999999999999, 0.4521217599999999
-2.76, -0.96, 0.9216, 0.8493465599999999
-2.64, 0.94, 0.8835999999999999, 0.7807489599999998
-1.92, -0.64, 0.4096, 0.16777216
-2.76, 0.96, 0.9216, 0.8493465599999999
-2.52, 0.88, 0.7744, 0.59969536
-2.4, -0.8, 0.6400000000000001, 0.4096000000000001
-2.36, 0.86, 0.7395999999999999, 0.54700816
-2.44, 0.9, 0.81, 0.6561
-2.52, -0.92, 0.8464, 0.7163929600000001
-2.32, -0.86, 0.7395999999999999, 0.54700816
-1.44, 0.42, 0.17639999999999997, 0.031116959999999996
-2.76, 0.96, 0.9216, 0.8493465599999999
-2.32, -0.86, 0.7395999999999999, 0.54700816
-2.48, -0.86, 0.7395999999999999, 0.54700816
-2.64, -0.94, 0.8835999999999999, 0.7807489599999998
-2.32, -0.82, 0.6723999999999999, 0.4521217599999999
-1.88, 0.6, 0.36, 0.1296
-2.04, 0.68, 0.4624000000000001, 0.21381376000000007
-2.76, 0.96, 0.9216, 0.8493465599999999
-2.36, 0.88, 0.7744, 0.59969536
-2.52, -0.92, 0.8464, 0.7163929600000001
-2.76, 0.96, 0.9216, 0.8493465599999999
-2.28, -0.8, 0.6400000000000001, 0.4096000000000001
-2.24, -0.86, 0.7395999999999999, 0.54700816
-2.64, 0.94, 0.8835999999999999, 0.7807489599999998
-2.88, 0.98, 0.9603999999999999, 0.9223681599999999
-2.24, -0.8, 0.6400000000000001, 0.4096000000000001
-1.56, -0.54, 0.2916, 0.08503056000000002
-2.36, -0.86, 0.7395999999999999, 0.54700816
-2.76, -0.96, 0.9216, 0.8493465599999999
-2.4, 0.88, 0.7744, 0.59969536
-2.36, 0.88, 0.7744, 0.59969536
-2.48, -0.9, 0.81, 0.6561
-2.08, -0.76, 0.5776, 0.33362176
-2.52, 0.9, 0.81, 0.6561
-2.88, -0.98, 0.9603999999999999, 0.9223681599999999
-2.12, 0.74, 0.5476, 0.29986576
-2.16, -0.8, 0.6400000000000001, 0.4096000000000001
-2.64, -0.94, 0.8835999999999999, 0.7807489599999998
-1.96, -0.74, 0.5476, 0.29986576
-1.4, 0.32, 0.1024, 0.01048576
-2.4, 0.9, 0.81, 0.6561
-2.64, 0.94, 0.8835999999999999, 0.7807489599999998
-2.4, -0.88, 0.7744, 0.59969536
-1.84, 0.76, 0.5776, 0.33362176
-2.64, 0.94, 0.8835999999999999, 0.7807489599999998
-2.16, 0.84, 0.7055999999999999, 0.49787135999999993
-2.76, -0.96, 0.9216, 0.8493465599999999
-2.88, 0.98, 0.9603999999999999, 0.9223681599999999
-1.8, -0.44, 0.1936, 0.03748096
-2.88, 0.98, 0.9603999999999999, 0.9223681599999999
-2.36, 0.86, 0.7395999999999999, 0.54700816
-2.64, 0.94, 0.8835999999999999, 0.7807489599999998
-2.48, 0.88, 0.7744, 0.59969536
-2.36, 0.88, 0.7744, 0.59969536
-2.44, -0.9, 0.81, 0.6561
-1.48, 0.18, 0.0324, 0.0010497599999999998
-2.56, -0.92, 0.8464, 0.7163929600000001
-1.84, -0.76, 0.5776, 0.33362176
-2.0, 0.74, 0.5476, 0.29986576
-1.88, -0.74, 0.5476, 0.29986576
-2.16, 0.84, 0.7055999999999999, 0.49787135999999993
-2.56, -0.92, 0.8464, 0.7163929600000001
-2.12, -0.84, 0.7055999999999999, 0.49787135999999993
-2.16, -0.76, 0.5776, 0.33362176
-2.12, -0.78, 0.6084, 0.3701505600000001
-2.52, 0.92, 0.8464, 0.7163929600000001
-1.92, 0.7, 0.48999999999999994, 0.24009999999999995
-2.0, -0.78, 0.6084, 0.3701505600000001
-2.2, -0.82, 0.6723999999999999, 0.4521217599999999
-1.8, -0.76, 0.5776, 0.33362176
-1.44, 0.58, 0.3364, 0.11316495999999997
-2.36, 0.88, 0.7744, 0.59969536
-2.48, 0.9, 0.81, 0.6561
-2.16, -0.84, 0.7055999999999999, 0.49787135999999993
-1.68, 0.52, 0.27040000000000003, 0.07311616000000001
-2.72, 0.94, 0.8835999999999999, 0.7807489599999998
-2.24, -0.8, 0.6400000000000001, 0.4096000000000001
-1.96, -0.62, 0.3844, 0.14776335999999998
-3.0, 1.0, 1.0, 1.0
